Hail ID,Date/Time,Latitude,Longitude,Nearest town,State,Hail size,Comments,
220,1972-01-22 14:00:00,-30.5167,151.6667,ARMIDALE/URALLA/KENTUCKY,NSW,3.7," 1.5" HAIL, CROP DAMAGE",
221,1972-01-22 14:00:00,-32.3333,149.6667,COOLAH/MUDGEE,NSW,5.0," 2" HAIL, CROP DAMAGE",
222,1972-02-02 14:00:00,-33.8834,151.2167,SYDNEY,NSW,4.4, HAIL UP TO GOLF BALL SIZE,
223,1972-02-16 14:00:00,-34.5500,150.3833,Exeter,NSW,3.7, 1.5" HAIL,
224,1972-02-16 14:00:00,-34.7333,149.1833,DALTON (NEAR YASS),NSW,5.5, EGG SIZE HAIL,
225,1972-06-21 05:00:00,-33.6000,150.7500,KELLYVILLE/ROGAN'S HILL,NSW,3.7," 1.5" HAIL on 21/6/1972 at 5:00 UTC, Waterspout observed from Williamtown heading to Nelson Bay at 6:00 UTC.",
226,1973-01-04 11:00:00,-29.5333,150.5833,WARIALDA/DELUNGRA/MOREE/BIA,NSW,6.6," HAIL 9" CIRCUMFERENCE, TIME MAY BE WRONG !EXTENSIVE DAMAGE TO PROPERTY.",
227,1973-01-04 11:00:00,-28.4333,152.6167,BOOMI/INVERELL,NSW,4.4," OVERNIGHT, GOLF BALL SIZE HAIL.SHEARING SHED DEMOLISHED.TREES UPROOTED AND SNAPPED OFF.",
228,1973-11-03 14:00:00,-30.7000,150.0500,BOGGABRI,NSW,4.2," SEVERE THUNDERSTORM.EXTENSIVE DAMAGE TO PROPERTY.BIRDS KILLED,WINDOWS BROKEN,CROPS FLATTENED.",
229,1973-12-27 04:00:00,-33.5833,150.7000,SYDNEY/RICHMOND/PENRITH,NSW,3.7," 1.5" HAIL, GALE FORCE WINDS, $25,000 DAMAGES AT LONDONDERRY",
230,1975-04-14 14:00:00,-30.5167,151.6667,ARMIDALE,NSW,2.0, 2 CM HAIL,
231,1975-09-14 14:00:00,-36.0833,146.9334,ALBURY/WODONGA,NSW,0.0," DAY NOT GIVEN, $3.47 MILLION",
232,1976-02-16 14:00:00,-33.8834,151.2167,BANKSTOWN,NSW,4.4, GOLF BALL SIZE HAIL,
233,1976-11-08 14:00:00,-34.3167,148.3000,YOUNG,NSW,4.4," GOLF BALL SIZE HAIL, $0.25 MILLION CROP DAMAGE",
234,1976-11-09 14:00:00,-33.6667,151.0000,SYDNEY (WESTERN SUBURBS),NSW,4.4," TIME GIVEN AS OVERNIGHT, GOLF BALL SIZE HAIL, $119 MILLION ??  ICA GIVES $40 MILLION",
235,1976-11-10 14:00:00,-29.4667,149.8500,MOREE/TRANGIE,NSW,0.0," 11TH -18TH,GUSTS 110 KM/H EST.,100'S OF BIRDS DEAD",
236,1976-12-16 14:00:00,-33.8834,151.2167,BANKSTOWN/BURWOOD,NSW,4.4, GOLF BALL SIZE HAIL,
237,1977-04-05 14:00:00,-35.2833,149.2167,CANBERRA,NSW,2.5, 2.5 CM HAIL,
238,1977-09-26 14:00:00,-33.8834,151.2167,SYDNEY,NSW,4.4," EVENING, GOLF BALL SIZE HAIL, FLASH FLOODS",
239,1977-09-29 02:00:00,-33.6667,151.0000,SYDNEY/RICHMOND,NSW,2.0," GUSTS 110 KM/H, 2CM HAIL RICHMOND",
240,1977-10-04 05:00:00,-31.9667,141.4500,BROKEN HILL,NSW,0.0," GUSTS 50 KNOTS, HAILSTORM",
241,1978-09-25 14:00:00,-31.9667,141.4500,BROKEN HILL,NSW,4.4," GOLF BALL SIZE HAIL, $1 MILLION DAMAGE",
242,1979-11-12 02:00:00,-33.6667,151.0000,NW & N SUBURBS,NSW,5.0," 5 CM HAIL,FF NEW NORTH ROCKS RD UNDER 1 M WATER,K MART FLD AFTER ROOF COLLAPSED,LASTED 15 MINS,UPROOTED TREES",
243,1979-11-25 19:00:00,-34.0000,151.0000,SW & S SUBURBS,NSW,4.4," GUST 61 KNOTS, GOLF BALL SIZE HAIL, $1 MILLION DAM",
244,1980-04-29 14:00:00,-33.8834,150.3500,SYDNEY/WARRAGAMBA,NSW,4.4," OVERNIGHT, GOLF BALL SIZE HAIL",
245,1980-12-15 14:00:00,-28.5000,153.3000,DOON DOON (BOGANVILLIA),NSW,7.0, HAILSTORM.LASTED 20 MINS."HEAVIEST SEEN IN 70 YRS",
246,1981-10-10 14:00:00,-33.4833,150.1667,LITHGOW,NSW,4.4," A'NOON, GOLF BALL SIZE HAIL, $0.5 MILLION DAMAGE",
247,1981-12-18 14:00:00,-33.8834,151.2167,SYDNEY,NSW,2.5, 2-3 CM HAIL,
248,1982-01-06 14:00:00,-30.6333,151.5000,URALLA/BENDEMEER,NSW,0.0," REPORTED HAIL DAMAGE, 75MM/24HRS AT BENDEMEER",
249,1982-01-06 14:00:00,-33.0833,151.6333,LAKE MACQUARIE/SWANSEA,NSW,4.4," A'NOON, GOLF BALL SIZE HAIL",
250,1982-01-31 04:00:00,-33.7167,150.3167,CLAUSTRAL CANYN/KURRAJONG HTS,NSW,4.4," FLASH FLOOD,3 DEAD, GOLFBALL SIZE HAIL",
251,1982-01-31 04:16:00,-32.1667,150.8834,ABERDEEN,NSW,7.0," TORNADO, CRICKET BALL HAIL, RAIN ~50-150 mm/h, WIND EST 30-45 M/S, 2KM WIDE DAMAGE, TRANSMN TOWERS DOWN",
252,1982-12-11 14:00:00,-29.7333,151.7333,GLEN INNES,NSW,4.2," 100% COVER.DEPTH OF 200CM IN PLACES.DAMAGE TO CROPS,ORCHARDS,WINDOWS AND ROOFING.",
253,1983-02-02 14:00:00,-33.7167,150.3167,KATOOMBA,NSW,4.4," NIGHT, GOLF BALL SIZE HAIL",
254,1983-02-14 14:00:00,-32.1500,150.3500,ULAN-MUSWELLBROOK RAILWAY LNE,NSW,0.0," FLASH FLOODING, HAIL BLOCKS RAIL TUNNEL",
255,1983-02-16 14:00:00,-32.4000,149.8834,WANDOONA (EAST OF MUDGEE),NSW,4.4," GOLF BALL SIZE HAIL, 86 MM/10 MINS TOTAL 250MM,FF",
256,1983-08-28 14:00:00,-33.8834,151.2167,NORTH ROCKS,NSW,2.5," 2.5 CM HAIL, SHOULD THIS BE 29.9.83 ??",
257,1983-09-15 10:00:00,-35.0000,146.0000,RIVERINA,NSW,5.5," HEN EGG SIZE HAIL, $12 MILLION DAMAGE, MAY BE 16TH",
258,1983-09-29 05:00:00,-33.8834,151.0000,W SUBURBS,NSW,2.5," 2-3 CM HAIL, 55 MM/1 HR BETWEEN 2100 & 2200",
259,1983-10-03 05:00:00,-33.9500,149.5333,BURRAGA,NSW,6.0," TORNADO, 6 CM HAIL, HOUSE BLOWN DOWN, CAR TRANSPORTED ACROSS RIVER",
260,1983-12-09 14:00:00,-33.7000,150.5667,SPRINGWOOD,NSW,0.0," FLASH FLOOD, HAIL 1 METRE DRIFTS, $100,000 DAMAGE",
261,1983-12-10 04:30:00,-30.5167,151.6667,ARMIDALE AREA,NSW,4.0, SOME CROP LOSSES REPORTED.,
262,1984-01-01 14:00:00,-33.8834,151.2167,TURRAMURRA,NSW,2.5, 2.5 CM HAIL,
263,1984-01-08 04:00:00,-33.5000,151.0000,W & N SUBURBS,NSW,3.5," PING PONG BALL SIZE HAIL, ROADS FLOODED",
264,1984-11-08 14:00:00,-33.8667,151.2000,SYDNEY,NSW,2.0, HEAVY RAIN AND FLASHFLOODING REPORTED FROM ROSE BAY.  EARLY AM.,
265,1984-12-10 14:00:00,-34.3167,148.3000,YOUNG,NSW,3.5, 3-4 CM HAIL,
266,1984-12-10 14:00:00,-33.2833,149.1000,ORANGE,NSW,2.5, 2-3 CM HAIL,
267,1984-12-26 05:00:00,-31.4500,152.9167,PORT MACQUARIE,NSW,6.3, Tennis Ball HAIL,
268,1985-10-16 14:00:00,-34.4333,150.8834,WOLLONGONG,NSW,2.5, 2-3 CM HAIL,
269,1985-11-26 14:00:00,-33.8834,151.2167,SYDNEY,NSW,2.0, 2 CM HAIL,
270,1985-12-04 14:00:00,-37.2667,150.0500,GREEN CAPE,NSW,4.4, GOLF BALL SIZE HAIL,
271,1985-12-13 14:00:00,-30.5167,151.6667,EAST OF ARMIDALE,NSW,4.4, GOLF BALL SIZE HAIL,
272,1985-12-15 14:00:00,-34.0000,151.0000,SW & S SUBURBS,NSW,2.0," HAIL > 2CM AT BANKSTOWN AND SYLVANIA, YACHTS TORN FROM MOORINGS, ASBK MAX GUST NE'LY 40 KNOTS",
273,1985-12-31 14:00:00,-34.0500,150.7000,CAMDEN,NSW,4.4, GOLF BALL SIZE HAIL,
274,1986-01-21 14:00:00,-33.2833,149.1000,ORANGE,NSW,7.0," GOLF BALL TO TENNIS BALL SIZE HAIL,4.5 CM - 7 CM, $9.48 MILLION,UNCONFIRMED TORNADO BURRENDONG DAM (NTH OF ORG",
275,1986-02-05 04:00:00,-33.8834,151.0000,W SUBURBS,NSW,3.0," 2-4 CM HAIL, $200,000 DAMAGE TO CARS IN ASHFIELD",
276,1986-02-05 14:00:00,-33.8667,151.2000,SYDNEY WESTERN SUBURBS,NSW,4.2, GOLFBALL SIZED HAIL WESTERN SUBURBS,
277,1986-02-22 10:30:00,-32.8334,151.3500,CESSNOCK,NSW,6.0," BETWEEN 2130 & 0300, 6 CM HAIL",
278,1986-02-25 03:30:00,-33.4167,149.5833,BATHURST/LITHGOW,NSW,5.0," 2-3 CM HAIL AND UP TO 3.5 CM AT BATHURST, 5CM HAIL LITHGOW WITH HOLES IN IRON/SLATE & TILE ROOFS",
279,1986-08-03 18:30:00,-33.5667,150.6667,KURRAJONG,NSW,3.5, 3-4 CM HAIL,
280,1986-10-03 02:00:00,-33.8834,151.2167,SYDNEY,NSW,6.0," 6 CM HAIL, WINDS TO 50 KNOTS, $10 MILLION DAMAGE, ICA HAS DAMAGE AT $80 MILLION",
281,1986-10-08 14:00:00,-30.0000,150.5000,NORTH WEST SLOPES,NSW,6.3," TENNIS BALL SIZE HAIL, CROPS DESTROYED",
282,1986-11-18 00:00:00,-34.8500,148.9167,BREADALBANE/YASS/GUNNING,NSW,0.0," TORNADO, TRANS. TOWERS COLLAPSE, 10KM LONG x 500 M WIDE DAMAGE, ROTARY PATTERNS",
283,1987-01-04 05:00:00,-33.8834,151.2167,N & E SUBURBS,NSW,4.4," WIND EST. 60-70 KNOTS,ROOF & 10 M BEAMS TORN OFF,GOLF BALL HAIL LINDFIELD, F/F-PADDO PLUVIO 50 MM 1600-1700",
284,1987-11-09 11:00:00,-32.2500,148.6167,DUBBO,NSW,3.0, MARBLE TO GOLF BALL SIZE HAIL,
285,1987-11-20 03:30:00,-31.0000,150.9334,TAMWORTH/GUNNEDAH AREA,NSW,4.2," $40 MILLION CROP DAMAGE, TORNADO, HEAVY DAMAGE, SHEEP IN TREES, 1 DEAD",
286,1987-12-09 14:00:00,-33.8334,150.9834,MERRYLANDS,NSW,2.5, 2.5 CM HAIL (ALL OTHER HAIL REPORTS < 2CM),
287,1988-01-19 07:00:00,-33.2833,149.1000,ORANGE,NSW,3.0, MARBLE TO GOLF BALL SIZE HAIL,
288,1988-01-19 07:30:00,-31.0833,150.9334,TAMWORTH,NSW,4.4," GOLF BALL SIZE HAIL, GUST 52 KNOTS",
289,1988-01-21 03:30:00,-34.0000,151.0000,W & SW SUBURBS,NSW,4.4," GOLF BALL SIZE HAIL,SHOPPING CENTRE UNROOFED,TREES POWER LINES DOWN",
290,1988-01-30 14:00:00,-32.1667,151.5833,UPPER CHICHESTER,NSW,5.5, CHICKEN EGG SIZE HAIL,
291,1988-06-15 06:30:00,-33.6833,151.3000,MONA VALE/AVALON,NSW,2.0," DEEP SMALL HAIL, FLASH FLOODING, 24 HR RAIN 143 MM, WARRIEWOOD PLUVIO 30 MM 1700-1800",
292,1988-09-27 07:00:00,-30.3333,149.7833,NARRABRI,NSW,4.4, GOLF BALL SIZE HAIL,
293,1988-11-20 14:00:00,-34.0000,150.6000,WALLACIA/SILVERDALE/OAKDALE,NSW,4.4," HAIL STRIPPED TREES AND DAMAGED CROPS, ALSO AT LITHGOW XXGR, SYDNEY HAD 30 KT GUST AT 2130",
294,1988-11-21 04:00:00,-32.9334,151.7667,NEWCASTLE,NSW,2.0," 2 CM HAIL, FIERCE ELECRICAL STORM",
295,1988-11-21 05:00:00,-29.4667,150.0000,MOREE (20 KM TO EAST OF),NSW,4.4, GOLFBALL SIZE HAIL,
296,1988-11-21 07:30:00,-33.8500,150.9334,WETHERILL PARK,NSW,3.0, 3 CM HAIL CAUSES $4 MILLION DAMAGE TO 3000 CARS,
297,1988-11-23 02:50:00,-34.4833,150.4167,BOWRAL,NSW,2.5, 2.5 CM HAIL DAMAGES CARS,
298,1988-11-24 03:00:00,-29.1167,153.4333,EVANS HEAD,NSW,7.0," CRICKET BALL SIZE HAIL, PERFORATED FIBRO WALLS & ROOFS,BROKE 7 MM THICK GLASS, BADLY DAMAGED CARS",
299,1988-11-24 04:30:00,-28.2667,153.5500,CUDGEN,NSW,7.0," DESTROYED MARKET GARDENS & CROPS OF BEANS BANANAS & TOMATOES, DAMAGE $100,000",
300,1988-11-25 14:00:00,-34.0333,150.7000,CAMDEN/COBBITY,NSW,2.5," SLOW MOV TS WITH XXRA CAUSED FF AT ASCN AIRPORT MID ARVO,LATER OVER PENRITH IT DROPPED 93 MM,36MM/<1HR AT ASCN",
301,1988-11-26 07:00:00,-28.8667,153.0500,CASINO,NSW,2.0," TORE ROOFS OFF SEVERAL HOUSES & FURNITURE FACTORY,BLEW DOWN TREES, HAIL SMASHED WINDOWS (TAKE AS >=2CM)",
302,1989-01-31 05:45:00,-28.7333,152.6167,BONALBO/UPPER DUCK CREEK,NSW,4.4," HAIL LARGER THAN GOLF BALLS, 1 HOUSE UNROOFED, TREES DOWN",
303,1989-03-09 07:00:00,-33.8667,151.2000,SYDNEY METRO,NSW,2.7," 40 HOUSES UNROOFED BANKSTOWN AREA, FLASH FLOODING MAINLY INNER CITY/NEAR EASTERN SUBURBS.",
304,1989-03-12 04:00:00,-33.7333,150.4500,HAZELBROOK,NSW,3.8," HAIL BETWEEN 1.2-3.8 CM, IRREGULAR CHUNKS",
305,1989-03-12 04:00:00,-33.7500,150.7000,PENRITH,NSW,2.0, HAIL TO 2 CM,
306,1989-03-12 06:00:00,-35.2833,149.1333,"GILMORE,SOUTH CANBERRA SUBURB",NSW,2.5," SLIGHT DAMAGE TO GAZEBOS, 19MM/15 MINS, 2.5 CM HAIL",
307,1989-10-16 04:50:00,-29.5667,151.1500,DINTON VALE,NSW,2.5, 25 KILOMETRES NORTH OF INVERELL. HAIL TO 2.5 CM DIAMETER. 80% GROUND COVER. LITTLE RAIN.,
308,1989-10-16 05:00:00,-30.6667,151.6667,NEAR CSIRO (30 KM STH OF ARM),NSW,4.4, HAIL TO 4.4 CM DIAMETER. NO FURTHER DETAILS.,
309,1989-10-17 04:15:00,-30.1667,151.0667,BUNDARRA,NSW,5.0, 3.7-5.0 CM HAIL BUNDARRA 4 INCHES DEEP ALSO 3.1 CM HAIL AT TINGHA (1545) & 3.5 CM AT INVERELL (1530),
310,1989-10-23 08:00:00,-29.1167,150.4833,YALLAROI (4 MILES EAST),NSW,3.0," MARBLE TO GOLF BALL SIZE HAIL,1 MILE WIDE, 100% DAMAGE TO WHEAT CROPS,SHED ROOFS BLOWN OFF",
311,1989-11-03 04:20:00,-30.3833,150.6167,BARRABA,NSW,4.4," GOLF BALL SIZE HAIL, HAIL 1 FOOT DEEP",
312,1989-11-05 14:00:00,-29.1500,150.3000,CROPPA CREEK,NSW,2.5, OCCURRED IN AFTERNOON,
313,1989-11-06 04:30:00,-32.7500,151.1000,BROKE (NEAR SINGLETON),NSW,4.4," JAGGED HAIL LARGER THAN GOLF BALLS PROPELLED BY '100 KM/H' WINDS, $1 MILLION DAMAGE",
314,1989-11-06 06:45:00,-29.8000,151.2833,ELSMORE (SE OF INVERELL),NSW,6.0," TORNADO (F3) DEST. 3 HOME, 12 OTHERS BEYOND REPAIR, TREE DAMAGE, WIND IS FROM ELSMORE (EST)",
315,1989-11-17 05:20:00,-33.8834,151.2167,BANKSTOWN/PARRAMATTA/RYDE,NSW,4.4," 58 KT GUST AT ASBK AIRPORT,GOLF BALL HAIL PARRAMATTA,HOUSES UNROOFED RYDE/GLADESVILLE,DOZEN HOUSE FRAMES DEST.",
316,1989-11-17 06:30:00,-32.8167,151.8333,TANILBA (5 KM FROM ASWM),NSW,4.4," GOLF BALL HAIL,BLEW OVER BRICK FIRE STATION,DAMAGED MANY LITTLE BOATS,WIND EST. 100 KM/H,$300,000 DAMAGE",
317,1989-12-21 05:14:00,-30.4000,152.3500,EBOR,NSW,2.5," STORM 1500 TO 1530,MOVED SW TO N/NE.SCATTERED HAIL.",
318,1989-12-22 08:15:00,-29.7333,151.7333,GLEN LEGH (GLEN INNES),NSW,2.5, HAILSTORM,
319,1989-12-26 06:30:00,-29.6500,151.2167,NULLAMANNA (NE OF INVERELL),NSW,6.2," 100% COVER.TS 1630 TO 1900,OVERHEAD AT 1730.",
320,1989-12-26 07:00:00,-29.7333,150.9500,LITTLE PLAIN (W OF INVERELL),NSW,2.5," 1700 - 1745,CLEAR BY 1815.100% COVER.300 ACRES SOYBEANS DESTROYED.",
321,1989-12-26 07:10:00,-29.6833,150.9334,MT RUSSELL,NSW,2.5, HAILSTORM WITH LITTLE RAIN.,
322,1989-12-26 08:15:00,-29.6500,151.2167,NULLAMANNA (BLACKWOOD),NSW,6.3, LASTED 10MINS.DENTED ROOF.DEMOLISHED 2 WATER TANKS.HAIL SIZE 4.2 TO 6.3 CM.,
323,1990-01-07 06:00:00,-30.5167,151.6667,ARMIDALE,NSW,3.5," PING PONG BALL SIZE HAIL, ANOTHER STORM AT 1900 BUT HAIL SIZE LESS,AROUND 2.5CM.",
324,1990-01-07 07:30:00,-30.4667,151.3667,YARROWYCK,NSW,2.5," 50% COVER OF HAIL, TS OVERHEAD 1630-2300",
325,1990-01-07 08:15:00,-30.2167,151.6667,GUYRA (CLOSER TO ARMIDALE),NSW,2.5, EGG SHAPED AND SMOOTHLY JAGGED,
326,1990-01-13 06:00:00,-33.7833,150.3833,KEDUMBA PASS -S WENTWORTH FLS,NSW,3.0," HAIL, SOME TO 3 CM, SPINNING TOP SHAPED, ANOTHER STORM 2000-2100 WITH VHR PROBABLY CAUSED FF & CUT ROADS",
327,1990-01-13 07:45:00,-36.2333,149.1333,COOMA AIRPORT,NSW,4.0," HAIL JUST UNDER GOLF BALL SIZE, SHREDDED AIRPORT WINDSOCK",
328,1990-01-29 07:30:00,-29.8500,151.1167,GILGAI (CLOSE TO INVERELL),NSW,2.0, JAGGED HAIL.POWERLINES DOWN AT INVERELL DUE WIND.HIT LITTLEPLAINS/DELUNGRA AT 1900.,
329,1990-02-07 06:30:00,-33.0333,149.4167,HILL END,NSW,5.5, MUDGEE RAINFALL FOR SAME DAY 21.6MM IN 18MINS,
330,1990-02-07 09:45:00,-32.2500,148.6167,DUBBO,NSW,6.3," 1945 TO 2015.3.7 TO 6.3CM JAGGED HAIL.$15MIL DAMAGE TO CARS,MARKET GARDENS AND ROOFS.",
331,1990-02-08 06:00:00,-34.5167,148.9000,RYE PARK (NW OF YASS),NSW,2.5," 100% COVER,5CM DEEP.STRIPPED TREES,BLOCKED DRAINS.",
332,1990-02-08 06:00:00,-33.4167,148.8167,CARGO (SW OF ORANGE),NSW,4.2, ,
333,1990-02-08 14:00:00,-35.5333,148.1500,BATLOW,NSW,0.0, 12 ORCHARDS LASHED BY HAIL IN SOUTHERN BATLOW.,
334,1990-02-09 02:40:00,-33.0833,149.6833,SOFALA,NSW,2.7, ,
335,1990-02-09 09:30:00,-30.9834,151.5833,INGELBAH AND NIANGALA,NSW,2.5," WIND DAM 1 ML WIDE,TREES FELLED(SEV HUNDRED)IN SIMILIAR DIRECTION.LATE EVENING.2 STORMS 14/15 & 18/19.",
336,1990-02-10 03:00:00,-30.3000,153.1333,COFF'S HARBOUR,NSW,4.0, POWER BLACKOUTS REPORTED.EVENT LASTED 15 MINS.,
337,1990-02-10 03:00:00,-33.7667,151.0167,BAULKHAM HILLS,NSW,2.1, ,
338,1990-02-13 05:00:00,-29.3167,151.1000,ASHFORD/BUKKULA/JARRA,NSW,2.5," HAIL 30CM DEEP,100% COVER.HOUSE DEMOLISHED,TREES STRIPPED.BUKKULLA AT 14OO,3 HOMES UNROOFED.",
339,1990-02-13 07:40:00,-29.6833,152.9334,GRAFTON & S GRAFTON,NSW,4.2," WS EST.$1MILL+ DAMAGE,10+ HOMES DAMAGED,P'LINES DOWN.HUGE TREES STRIPPED.",
340,1990-03-05 05:30:00,-34.0500,150.7000,CAMDEN,NSW,4.2, ,
341,1990-03-06 04:00:00,-34.5500,150.3833,MOSS VALE,NSW,4.2, A FEW STONES ONLY,
342,1990-03-06 04:15:00,-33.5833,150.8667,PITT TOWN,NSW,7.5, JAGGED.DAMAGE TO WINDOWS.PENETRATING TO 4 INS AT SAND QUARRY.COW AND CALF KNOCKED OUT.,
343,1990-03-06 04:30:00,-33.6000,150.7500,RICHMOND,NSW,4.2, A FEW STONES OBSERVED.,
344,1990-03-06 05:25:00,-33.6167,150.8167,WINDSOR/GLENBROOK,NSW,6.0, FIST SIZED HAIL REPORTED FROM GLENBROOK.,
345,1990-03-06 05:40:00,-33.3000,151.2333,CENTRAL MANGROVE,NSW,2.0, FAIRLY GOOD GROUND COVERAGE.,
346,1990-03-06 07:05:00,-33.3167,151.2333,PEATS RIDGE,NSW,2.0, ,
347,1990-03-06 08:00:00,-32.7667,152.1667,LEMON TREE PASSGE,NSW,2.5, ,
348,1990-03-06 14:00:00,-28.5500,153.5000,MULLUMBIMBY,NSW,8.0, ,
349,1990-03-07 02:50:00,-28.4000,153.1833,BRAY'S CREEK (NEAR TYALGUM),NSW,7.0," JAGGED,HALF A FEET APART ON GROUND.LASTED 5/10 MINS.STRIPPED TREES.",
350,1990-03-07 04:10:00,-28.8667,153.0500,CASINO,NSW,7.0," JAGGED.LASTED 30MINS.LOTS OF WINDOWS BROKEN,AIRCRAFT DAMAGED,TREES KNOCKED DOWN.",
351,1990-03-07 05:00:00,-28.6667,153.2833,THE CHANNON/DUNOON,NSW,7.0," LAST 10MINS.UPROOTED TREES,DAMAGED HOMES,POWER LINES DOWN.WINDOWS BROKEN IN SCHOOL.$400,00 DAMAGE APPROX.",
352,1990-03-07 14:00:00,-28.9834,152.8500,MORNING VIEW/UPPER MONGARIE,NSW,7.5, HAILSTORM.SMASHED ROOFS AND WINDOWS.,
353,1990-03-18 05:00:00,-33.8667,151.2000,SYDNEY METRO AREA/GOSFORD,NSW,8.0," TRACK 33 55 150 22 TO 30 43 151 17.$319 MILL DAMAGE.HOUSES,CARS,AIRCRAFT DAMAGED,FLASH FLOODING IN THE WEST.",
354,1990-07-23 18:00:00,-34.0500,150.8333,CAMPBELLTOWN,NSW,2.0, HAILSTORM LASTED 3 MINS WHICH DENTED DOG'S KENNEL.,
355,1990-09-21 14:00:00,-29.5500,152.1333,GLENELGIN,NSW,2.5, 50% COVER HAILSTORM.,
356,1990-10-09 04:15:00,-31.0833,150.9334,NEAR SOMERTON/MANILLA,NSW,2.5, HAILSTORM,
357,1990-10-09 05:00:00,-28.9000,150.7667,NORTH STAR AREA,NSW,7.0," JAGGED.TREES STRIPPED,CAR DAMAGED,OWNER HURT BY HAIL. CROP DAMAGE TO WHEAT/BARLEY.",
358,1990-10-11 04:15:00,-33.3500,151.5000,BATEAU BAY,NSW,2.0, HAILSTORM,
359,1990-10-11 05:00:00,-33.8667,151.2000,BANKSTOWN/ST CLAIR,NSW,2.7, HAILSTORM,
360,1990-10-11 06:45:00,-31.0833,152.8333,SW WEST ROCKS (NEAR KMP),NSW,2.5, HAILSTORM ASSW A SUPERCELL TS ? AIRCRAFT CRASHED IN VICINITY.,
361,1990-10-15 16:22:00,-30.2167,151.6667,OLD MORAY(13KM W OF GUYRA),NSW,4.2, HAILSTORM GRAPE-SIZE COMMON 10MM DEPTH?,
362,1990-10-21 06:51:00,-35.1167,147.3667,WAGGA WAGGA,NSW,2.0, WIND GUST ASSOC WITH SEV TS.FROM WNW.MEASURED MET OFFICE.MINOR DAMAGE REPORTED.,
363,1990-11-01 06:00:00,-33.8667,151.2000,SEAFORTH,NSW,3.0, HAILSTORM. 50-70% COVER.,
364,1990-11-03 08:15:00,-34.8834,150.6000,NOWRA,NSW,2.0, HAILSTORM.,
365,1990-11-03 14:40:00,-33.7667,148.6500,"GLENLOGAN,ETC (NEAR IVL)",NSW,4.2, GLEN LOGAN/SHARRON PARK/STONEHENGE.BETWEEN 30&70% COVER.PLANTS AND ROOFS DAMAGED.,
366,1990-11-04 03:00:00,-29.5333,150.5833,WARIALDA,NSW,2.0, HAILSTORM. CARS DAMAGED.,
367,1990-11-04 06:00:00,-30.0667,151.9000,HILLGROVE/METZ,NSW,7.0, HAILSTORM. GARDENS RUINED AT METZ.106 GLASS WINDOWS BROKEN AT HILLGROVE MUSEUM.,
368,1990-11-09 04:55:00,-33.8667,151.2000,WESTERN/NORTHERN SUBURBS,NSW,4.2," FROM 1455 TO 1600.EXTENSIVE DAMAGE DUE HAIL AND WIND AT PENDLE HILL,FIVE DOCK,DEE WHY AND OTHERS.",
369,1990-11-28 14:00:00,-32.4000,151.7500,DUNGOG AREA,NSW,5.0," HAILSTORM."WORST FOR MANY YEARS".1 TO 5 CM DIA. BROKEN WINDOWS,CROP AND CAR DAMAGE. LATE AFTERNOON.",
370,1990-12-10 01:35:00,-33.0333,151.6667,BELMONT/WINDALE,NSW,4.2, HAILSTORM,
371,1990-12-10 01:55:00,-32.9334,151.7667,NEWCASTLE/KATARRA,NSW,4.2, HAILSTORM,
372,1990-12-10 06:00:00,-34.6667,150.8834,KIAMA,NSW,2.0, HAILSTORM,
373,1990-12-10 07:33:00,-34.4333,150.8834,WOLLONGONG AREA,NSW,4.2," HAILSTORM AT FARNBOROUGH HGHTS 4.2 1742, FIGTREE 2CM 1742,FAIRY MEADOW 2CM 1733.",
374,1990-12-10 09:40:00,-33.8667,151.2000,NORTHERN SUBURBS OF SYDNEY,NSW,4.2," 2 TO 4.2 CM HAIL AT NEWPORT,BAYVIEW,BEROWRA.",
375,1990-12-16 06:00:00,-34.5833,150.6167,ROBERTSON,NSW,3.0, HAILSTORM,
376,1990-12-16 06:00:00,-34.5000,150.7833,DAPTO AREA,NSW,4.2, HAILSTORM 1. UNCONFIRMED REPORT OF MILK CARTON SIZE HAIL AT DAPTO AT APPROX 1600.,
377,1990-12-16 07:15:00,-34.5000,150.7833,DAPTO AREA,NSW,4.2, HAILSTORM 2,
378,1990-12-22 06:30:00,-28.7333,152.6167,BONALBO/TABULAM,NSW,7.0," ROOFS OFF HOMES, POWERLINES DOWN, HAIL SMASHED WINDOWS AND DAMAGED CARS/PROPERTY.",
379,1991-01-11 02:45:00,-33.4833,150.1667,LITHGOW,NSW,2.0," WIND COLLAPSED CEILING OF WORKINGMENS CLUB INJURING EXPECTANT MOTHER.HAIL STRIPPED TREES, DAMGE TO ROOFING.FF",
380,1991-01-16 04:30:00,-30.7500,150.7167,MANILLA,NSW,2.0, HAILSTORM,
381,1991-01-19 07:00:00,-30.7000,150.0500,40KM W OF BOGGABRI,NSW,0.0," ROOF OFF HOUSE, HAIL DAMAGE",
382,1991-01-20 03:10:00,-33.6000,150.7500,RICHMOND,NSW,2.0, HAILSTORM,
383,1991-01-20 05:00:00,-31.8667,152.3667,WINGHAM,NSW,3.0, HAILSTORM LASTED 5 MINS.,
384,1991-01-20 14:00:00,-33.6833,150.2833,MEDLOW BATH,NSW,4.2, HAILSTORM,
